codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
755362,2024-04-17,C,pending,,,0
755409,2024-04-17,C,pending,,,0
755556,2024-04-18,C,pending,,,0
755643,2024-04-19,C,pending,,,0
755744,2024-04-19,C,pending,,,0
755756,2024-04-19,C,pending,,,0
755766,2024-04-19,C,pending,,,0
755767,2024-04-19,C,pending,,,0
755801,2024-04-19,C,pending,,,0
755822,2024-04-19,C,pending,,,0
755833,2024-04-19,C,pending,,,0
755844,2024-04-19,C,pending,,,0
755863,2024-04-19,C,pending,,,0
755892,2024-04-19,C,pending,,,0
756001,2024-04-22,C,pending,,,0
756323,2024-04-23,C,pending,,,0
756372,2024-04-23,C,pending,,,0
756438,2024-04-23,C,pending,,,0
756594,2024-04-24,C,pending,,,0
757041,2024-04-24,C,pending,,,0
757073,2024-04-25,C,pending,,,0
757101,2024-04-25,C,pending,,,0
757122,2024-04-25,C,pending,,,0
757200,2024-04-25,C,pending,,,0
757346,2024-04-25,C,pending,,,0
757474,2024-04-26,C,pending,,,0
757475,2024-04-26,C,pending,,,0
757495,2024-04-26,C,pending,,,0
757498,2024-04-26,C,pending,,,0
757512,2024-04-26,C,pending,,,0
757514,2024-04-26,C,pending,,,0
757516,2024-04-26,C,pending,,,0
757520,2024-04-26,C,pending,,,0
757524,2024-04-26,C,pending,,,0
757529,2024-04-26,C,pending,,,0
757532,2024-04-26,C,pending,,,0
757535,2024-04-26,C,pending,,,0
757538,2024-04-26,C,pending,,,0
757539,2024-04-26,C,pending,,,0
757542,2024-04-26,C,pending,,,0
757555,2024-04-26,C,pending,,,0
757558,2024-04-26,C,pending,,,0
757607,2024-04-26,C,pending,,,0
757706,2024-04-29,C,pending,,,0
757726,2024-04-29,C,pending,,,0
757736,2024-04-29,C,pending,,,0
757842,2024-04-29,C,pending,,,0
757980,2024-04-30,C,pending,,,0
758069,2024-04-30,C,pending,,,0
758145,2024-04-30,C,pending,,,0
758161,2024-04-30,C,pending,,,0
758230,2024-04-30,C,pending,,,0
758482,2024-05-02,C,pending,,,0
758561,2024-05-02,C,pending,,,0
758600,2024-05-03,C,pending,,,0
758618,2024-05-03,C,pending,,,0
758619,2024-05-03,C,pending,,,0
758664,2024-05-03,C,pending,,,0
758811,2024-05-03,C,pending,,,0
758870,2024-05-06,C,pending,,,0
758950,2024-05-06,C,pending,,,0
758952,2024-05-06,C,pending,,,0
759002,2024-05-06,C,pending,,,0
759049,2024-05-06,C,pending,,,0
759083,2024-05-06,C,pending,,,0
759111,2024-05-06,C,pending,,,0
759128,2024-05-06,C,pending,,,0
759146,2024-05-06,C,pending,,,0
759155,2024-05-07,C,pending,,,0
759239,2024-05-07,C,pending,,,0
759307,2024-05-07,C,pending,,,0
759350,2024-05-07,C,pending,,,0
759352,2024-05-07,C,pending,,,0
759397,2024-05-07,C,pending,,,0
759506,2024-05-08,C,pending,,,0
759624,2024-05-08,C,pending,,,0
759705,2024-05-08,C,pending,,,0
759893,2024-05-09,C,pending,,,0
760064,2024-05-09,C,pending,,,0
760224,2024-05-10,C,pending,,,0
760337,2024-05-10,C,pending,,,0
760392,2024-05-10,C,pending,,,0
760396,2024-05-10,C,pending,,,0
760409,2024-05-10,C,pending,,,0
760424,2024-05-10,C,pending,,,0
760431,2024-05-10,C,pending,,,0
760449,2024-05-10,C,pending,,,0
760584,2024-05-13,C,pending,,,0
760588,2024-05-13,C,pending,,,0
760642,2024-05-13,C,pending,,,0
760729,2024-05-13,C,pending,,,0
760755,2024-05-13,C,pending,,,0
760770,2024-05-13,C,pending,,,0
760989,2024-05-14,C,pending,,,0
761068,2024-05-14,C,pending,,,0
761088,2024-05-14,C,pending,,,0
761123,2024-05-14,C,pending,,,0
761133,2024-05-14,C,pending,,,0
761146,2024-05-15,C,pending,,,0
761184,2024-05-15,C,pending,,,0
761338,2024-05-15,C,pending,,,0
761339,2024-05-15,C,pending,,,0
761436,2024-05-16,C,pending,,,0
761469,2024-05-16,C,pending,,,0
761477,2024-05-16,C,pending,,,0
761522,2024-05-16,C,pending,,,0
761524,2024-05-16,C,pending,,,0
761529,2024-05-16,C,pending,,,0
761530,2024-05-16,C,pending,,,0
761532,2024-05-16,C,pending,,,0
761625,2024-05-16,C,pending,,,0
761735,2024-05-16,C,pending,,,0
761736,2024-05-16,C,pending,,,0
761832,2024-05-17,C,pending,,,0
761837,2024-05-17,C,pending,,,0
761880,2024-05-17,C,pending,,,0
762006,2024-05-17,C,pending,,,0
762052,2024-05-20,C,pending,,,0
762053,2024-05-20,C,pending,,,0
762205,2024-05-20,C,pending,,,0
762265,2024-05-20,C,pending,,,0
762315,2024-05-20,C,pending,,,0
762342,2024-05-21,C,pending,,,0
762356,2024-05-21,C,pending,,,0
762421,2024-05-21,C,pending,,,0
762465,2024-05-21,C,pending,,,0
762466,2024-05-21,C,pending,,,0
762681,2024-05-22,C,pending,,,0
762709,2024-05-22,C,pending,,,0
762713,2024-05-22,C,pending,,,0
762714,2024-05-22,C,pending,,,0
762715,2024-05-22,C,pending,,,0
762716,2024-05-22,C,pending,,,0
762736,2024-05-22,C,pending,,,0
762771,2024-05-22,C,pending,,,0
762925,2024-05-23,C,pending,,,0
763052,2024-05-23,C,pending,,,0
763054,2024-05-23,C,pending,,,0
763139,2024-05-23,C,pending,,,0
763145,2024-05-23,C,pending,,,0
763148,2024-05-23,C,pending,,,0
763177,2024-05-24,C,pending,,,0
763198,2024-05-24,C,pending,,,0
763210,2024-05-24,C,pending,,,0
763217,2024-05-24,C,pending,,,0
763220,2024-05-24,C,pending,,,0
763227,2024-05-24,C,pending,,,0
763232,2024-05-24,C,pending,,,0
763237,2024-05-24,C,pending,,,0
763243,2024-05-24,C,pending,,,0
763290,2024-05-24,C,pending,,,0
763294,2024-05-24,C,pending,,,0
763303,2024-05-24,C,pending,,,0
763306,2024-05-24,C,pending,,,0
763311,2024-05-24,C,pending,,,0
763319,2024-05-24,C,pending,,,0
763325,2024-05-24,C,pending,,,0
763335,2024-05-24,C,pending,,,0
763341,2024-05-24,C,pending,,,0
763349,2024-05-24,C,pending,,,0
763354,2024-05-24,C,pending,,,0
763362,2024-05-24,C,pending,,,0
763452,2024-05-24,C,pending,,,0
763453,2024-05-24,C,pending,,,0
763454,2024-05-24,C,pending,,,0
763455,2024-05-24,C,pending,,,0
763456,2024-05-24,C,pending,,,0
763457,2024-05-24,C,pending,,,0
763458,2024-05-24,C,pending,,,0
763459,2024-05-24,C,pending,,,0
763460,2024-05-24,C,pending,,,0
763496,2024-05-27,C,pending,,,0
763505,2024-05-27,C,pending,,,0
763514,2024-05-27,C,pending,,,0
763527,2024-05-27,C,pending,,,0
763643,2024-05-27,C,pending,,,0
763672,2024-05-27,C,pending,,,0
763788,2024-05-27,C,pending,,,0
763792,2024-05-27,C,pending,,,0
763835,2024-05-27,C,pending,,,0
764051,2024-05-28,C,pending,,,0
764127,2024-05-28,C,pending,,,0
764247,2024-05-29,C,pending,,,0
764279,2024-05-29,C,pending,,,0
764318,2024-05-29,C,pending,,,0
764344,2024-05-29,C,pending,,,0
764357,2024-05-29,C,pending,,,0
764359,2024-05-29,C,pending,,,0
764377,2024-05-29,C,pending,,,0
764401,2024-05-29,C,pending,,,0
764697,2024-05-30,C,pending,,,0
764828,2024-05-30,C,pending,,,0
764882,2024-05-30,C,pending,,,0
765190,2024-05-31,C,pending,,,0
765248,2024-06-03,C,pending,,,0
765251,2024-06-03,C,pending,,,0
765392,2024-06-03,C,pending,,,0
765529,2024-06-04,C,pending,,,0
765538,2024-06-04,C,pending,,,0
765544,2024-06-04,C,pending,,,0
765623,2024-06-04,C,pending,,,0
765669,2024-06-04,C,pending,,,0
765690,2024-06-04,C,pending,,,0
765712,2024-06-04,C,pending,,,0
765779,2024-06-04,C,pending,,,0
765882,2024-06-05,C,pending,,,0
765977,2024-06-05,C,pending,,,0
765989,2024-06-05,C,pending,,,0
766019,2024-06-05,C,pending,,,0
766112,2024-06-06,C,pending,,,0
766304,2024-06-06,C,pending,,,0
766455,2024-06-07,C,pending,,,0
766469,2024-06-07,C,pending,,,0
766491,2024-06-07,C,pending,,,0
766588,2024-06-07,C,pending,,,0
766596,2024-06-07,C,pending,,,0
766598,2024-06-07,C,pending,,,0
766655,2024-06-07,C,pending,,,0
766725,2024-06-10,C,pending,,,0
766745,2024-06-10,C,pending,,,0
766773,2024-06-10,C,pending,,,0
766803,2024-06-10,C,pending,,,0
766830,2024-06-10,C,pending,,,0
766841,2024-06-10,C,pending,,,0
766844,2024-06-10,C,pending,,,0
766872,2024-06-10,C,pending,,,0
766895,2024-06-10,C,pending,,,0
766912,2024-06-10,C,pending,,,0
766982,2024-06-10,C,pending,,,0
766983,2024-06-10,C,pending,,,0
766986,2024-06-10,C,pending,,,0
767069,2024-06-11,C,pending,,,0
767077,2024-06-11,C,pending,,,0
767151,2024-06-11,C,pending,,,0
767437,2024-06-11,C,pending,,,0
767443,2024-06-11,C,pending,,,0
767569,2024-06-12,C,pending,,,0
767589,2024-06-12,C,pending,,,0
767728,2024-06-12,C,pending,,,0
767740,2024-06-12,C,pending,,,0
767802,2024-06-13,C,pending,,,0
768026,2024-06-13,C,pending,,,0
768060,2024-06-13,C,pending,,,0
768062,2024-06-13,C,pending,,,0
768155,2024-06-13,C,pending,,,0
768244,2024-06-14,C,pending,,,0
768245,2024-06-14,C,pending,,,0
768263,2024-06-14,C,pending,,,0
768266,2024-06-14,C,pending,,,0
768268,2024-06-14,C,pending,,,0
768543,2024-06-14,C,pending,,,0
768586,2024-06-17,C,pending,,,0
768610,2024-06-17,C,pending,,,0
768616,2024-06-17,C,pending,,,0
768635,2024-06-17,C,pending,,,0
768658,2024-06-17,C,pending,,,0
768698,2024-06-17,C,pending,,,0
768769,2024-06-17,C,pending,,,0
768798,2024-06-17,C,pending,,,0
768813,2024-06-17,C,pending,,,0
768822,2024-06-17,C,pending,,,0
768840,2024-06-17,C,pending,,,0
768843,2024-06-17,C,pending,,,0
768855,2024-06-17,C,pending,,,0
768857,2024-06-17,C,pending,,,0
768957,2024-06-18,C,pending,,,0
768964,2024-06-18,C,pending,,,0
769013,2024-06-18,C,pending,,,0
769076,2024-06-18,C,pending,,,0
769083,2024-06-18,C,pending,,,0
769248,2024-06-18,C,pending,,,0
769343,2024-06-19,C,pending,,,0
769370,2024-06-19,C,pending,,,0
769397,2024-06-19,C,pending,,,0
769436,2024-06-19,C,pending,,,0
769768,2024-06-20,C,pending,,,0
770003,2024-06-21,C,pending,,,0
770060,2024-06-21,C,pending,,,0
770061,2024-06-21,C,pending,,,0
770094,2024-06-21,C,pending,,,0
770165,2024-06-21,C,pending,,,0
770240,2024-06-21,C,pending,,,0
770322,2024-06-24,C,pending,,,0
770327,2024-06-24,C,pending,,,0
770330,2024-06-24,C,pending,,,0
770337,2024-06-24,C,pending,,,0
770364,2024-06-24,C,pending,,,0
770529,2024-06-25,C,pending,,,0
770531,2024-06-25,C,pending,,,0
770535,2024-06-25,C,pending,,,0
770586,2024-06-25,C,pending,,,0
770587,2024-06-25,C,pending,,,0
770615,2024-06-25,C,pending,,,0
770628,2024-06-25,C,pending,,,0
770642,2024-06-25,C,pending,,,0
770672,2024-06-25,C,pending,,,0
770694,2024-06-25,C,pending,,,0
770698,2024-06-25,C,pending,,,0
770942,2024-06-26,C,pending,,,0
770950,2024-06-26,C,pending,,,0
770974,2024-06-26,C,pending,,,0
771040,2024-06-26,C,pending,,,0
